"","STATECD","COUNTYCD","PLOT","CONDID","CYCLE","uniq_obs_unit_id","uniq_spl_unit_id","fortypcd","owngrpcd","owncd","aspect","aspect_rad","aspect_sin","aspect_cos","slope","adforcd","cpa","mean_dia","mean_actualht","mean_HD","diversity","num_trees","num_species","qmd","tph","baph","sdi","ownership","nf_np"
"916883",51,17,15,1,8,"51_17_15_1_8","51_17_15_1",515,10,11,90,1.5707963267949,1,6.12303176911189e-17,24,808,126.639646219816,27.8741481481481,20.8618666666667,84.3307726098912,5.2992172757642,27,6,161.203176631231,742.25872404778,32.0707262820849,14408.9328221323,"George Washington-Jefferson","National Forest"
"916910",51,17,15,1,9,"51_17_15_1_9","51_17_15_1",515,10,11,90,1.5707963267949,1,6.12303176911189e-17,24,808,142.140992610426,28.6737777777778,21.7424,84.381137678999,5.2992172757642,27,6,165.783214059808,742.25872404778,33.9165079001543,15071.6148204392,"George Washington-Jefferson","National Forest"
"916937",51,17,15,1,10,"51_17_15_1_10","51_17_15_1",515,10,11,90,1.5707963267949,1,6.12303176911189e-17,24,808,148.01326394188,32.7313636363636,24.7719272727273,84.0328387672263,4.73864482157588,22,5,166.568040908213,327.159852329955,32.4039761606047,6693.55029808106,"George Washington-Jefferson","National Forest"
"916959",51,17,15,1,11,"51_17_15_1_11","51_17_15_1",515,10,11,90,1.5707963267949,1,6.12303176911189e-17,24,808,155.51394956125,33.7473636363636,24.6888,81.1884608128693,4.73864482157588,22,5,171.32841318357,327.159852329955,34.2825985754482,7003.22473761974,"George Washington-Jefferson","National Forest"
"916981",51,17,17,1,7,"51_17_17_1_7","51_17_17_1",503,10,11,150,2.61799387799149,0.5,-0.866025403784439,10,808,71.4513783178969,18.8685714285714,17.7763714285714,111.12235304574,3.24477270401873,28,6,117.328206122825,1268.2461661634,18.317718447864,14785.5111840384,"George Washington-Jefferson","National Forest"
"917009",51,17,17,1,8,"51_17_17_1_8","51_17_17_1",503,10,11,150,2.61799387799149,0.5,-0.866025403784439,10,808,70.1142020283679,21.2285384615385,18.1004307692308,93.5068562598513,3.61572729731358,26,7,122.710394229666,727.387821669146,19.851633819963,9113.02327207223,"George Washington-Jefferson","National Forest"
"917035",51,17,17,1,10,"51_17_17_1_10","51_17_17_1",503,10,11,150,2.61799387799149,0.5,-0.866025403784439,10,808,87.7128509072598,22.5025185185185,18.8863111111111,92.2236138785235,5.10759068999755,27,8,133.892456665788,571.886544135453,22.3887601616389,8241.29233525337,"George Washington-Jefferson","National Forest"
"917062",51,17,17,1,11,"51_17_17_1_11","51_17_17_1",504,10,11,150,2.61799387799149,0.5,-0.866025403784439,10,808,77.6053952874143,22.4366666666667,18.3134,89.8057043932324,4.68995460446875,24,7,126.835301205934,527.27383699955,20.1698580899858,6965.92091174478,"George Washington-Jefferson","National Forest"
"917086",51,17,18,1,7,"51_17_18_1_7","51_17_18_1",515,10,11,275,4.79965544298441,-0.996194698091746,0.0871557427476579,31,808,86.1112127008658,20.4853953488372,17.5011906976744,90.4399057181945,4.69901606731437,43,7,146.355584656001,1320.93752193058,27.3123226461931,21958.6727445605,"George Washington-Jefferson","National Forest"
"917129",51,17,18,1,8,"51_17_18_1_8","51_17_18_1",515,10,11,275,4.79965544298441,-0.996194698091746,0.0871557427476579,31,808,89.3816767994283,21.8974736842105,17.4858947368421,87.7643376703131,4.8059304325311,38,7,149.125474470327,1076.21083012508,26.3275928615098,18436.9867550577,"George Washington-Jefferson","National Forest"
"917167",51,17,18,1,9,"51_17_18_1_9","51_17_18_1",515,10,11,275,4.79965544298441,-0.996194698091746,0.0871557427476579,31,808,93.7342647667649,22.4069189189189,18.1479567567568,87.5421560408335,4.8006987991265,37,7,150.530523655503,1061.33992774645,26.8011974221911,18457.965347766,"George Washington-Jefferson","National Forest"
"917204",51,17,18,1,10,"51_17_18_1_10","51_17_18_1",515,10,11,275,4.79965544298441,-0.996194698091746,0.0871557427476579,31,808,102.219479204907,22.8119459459459,18.6916540540541,90.3500703254711,4.78709041854584,37,7,154.165027460835,1061.33992774645,28.11788570006,19178.4586401961,"George Washington-Jefferson","National Forest"
"917241",51,17,19,1,7,"51_17_19_1_7","51_17_19_1",103,10,11,190,3.31612557878923,-0.17364817766693,-0.984807753012208,29,808,8.9069223584634,11.4690769230769,7.33864615384615,71.5021890174995,1.31152341404742,13,2,46.4472875849602,1385.92699030854,7.76740674545555,3651.35123218842,"George Washington-Jefferson","National Forest"
"917254",51,17,19,1,8,"51_17_19_1_8","51_17_19_1",515,10,11,190,3.31612557878923,-0.17364817766693,-0.984807753012208,29,808,4.45981109966003,19.939,10.0076,50.1821701270711,1,6,1,49.9489563054124,89.2254142718058,2.91385397899938,264.158967685816,"George Washington-Jefferson","National Forest"
"917261",51,17,19,1,9,"51_17_19_1_9","51_17_19_1",515,10,11,190,3.31612557878923,-0.17364817766693,-0.984807753012208,29,808,6.48246470118895,25.2984,11.52144,45.3455067160298,1,5,1,57.2892481361032,74.3545118931715,3.83319747665321,274.319432472988,"George Washington-Jefferson","National Forest"
"917266",51,17,19,1,10,"51_17_19_1_10","51_17_19_1",401,10,11,190,3.31612557878923,-0.17364817766693,-0.984807753012208,29,808,11.7960793450557,32.004,14.26464,44.9636021376085,1,5,1,72.201259213396,74.3545118931715,6.08841843270429,397.661522271761,"George Washington-Jefferson","National Forest"
"917271",51,17,19,2,8,"51_17_19_2_8","51_17_19_2",103,10,11,40,0.698131700797732,0.642787609686539,0.766044443118978,24,808,7.18295188450106,28.067,14.3256,51.3270617896688,1,4,1,56.7722672437873,59.4836095145372,3.76432771541597,216.285727428183,"George Washington-Jefferson","National Forest"
"917275",51,17,19,2,9,"51_17_19_2_9","51_17_19_2",103,10,11,40,0.698131700797732,0.642787609686539,0.766044443118978,24,808,11.9671310336127,29.5656,16.09344,55.7450486415582,1,5,1,68.9627541213371,74.3545118931715,5.55448940849521,369.424454326908,"George Washington-Jefferson","National Forest"
"917280",51,17,19,2,10,"51_17_19_2_10","51_17_19_2",103,10,11,40,0.698131700797732,0.642787609686539,0.766044443118978,24,808,16.1197702781038,33.5788,16.764,51.2054425777948,1,5,1,78.1672361798727,74.3545118931715,7.13615807165819,451.70401005155,"George Washington-Jefferson","National Forest"
"917285",51,17,19,2,11,"51_17_19_2_11","51_17_19_2",103,10,11,40,0.698131700797732,0.642787609686539,0.766044443118978,24,808,18.1407794105153,39.1795,19.8882,51.494644912667,1,4,1,79.8275570714775,59.4836095145372,7.44253055436129,373.761449479427,"George Washington-Jefferson","National Forest"
"917289",51,17,20,1,7,"51_17_20_1_7","51_17_20_1",502,10,11,360,6.28318530717959,-2.44921270764475e-16,1,70,808,90.8650085312183,19.2630322580645,12.8016,101.333963249821,7.74322744423024,31,10,139.517693773944,2505.46413268559,27.9954734440769,38570.9275809843,"George Washington-Jefferson","National Forest"
"917321",51,17,20,1,8,"51_17_20_1_8","51_17_20_1",502,10,11,360,6.28318530717959,-2.44921270764475e-16,1,72,808,82.268317667883,23.0399166666667,13.9446,76.4270438727443,6.88835324343427,24,11,136.957826924933,1038.39037673653,24.3744993407047,15517.5961215937,"George Washington-Jefferson","National Forest"
"917346",51,17,20,1,9,"51_17_20_1_9","51_17_20_1",502,10,11,360,6.28318530717959,-2.44921270764475e-16,1,65,808,68.5046527150658,21.3262307692308,13.4580923076923,79.4527825764404,8.40375903759034,26,12,132.945405260957,1068.1321814938,21.4306278880384,15218.1753207166,"George Washington-Jefferson","National Forest"
"917373",51,17,20,1,10,"51_17_20_1_10","51_17_20_1",502,10,11,360,6.28318530717959,-2.44921270764475e-16,1,71,808,103.655927681483,24.5207692307692,14.4897230769231,76.8698127171628,7.00017238902828,26,10,154.619461879803,1068.1321814938,29.1105052676987,19392.5918717293,"George Washington-Jefferson","National Forest"
"917400",51,17,20,1,11,"51_17_20_1_11","51_17_20_1",502,10,11,360,6.28318530717959,-2.44921270764475e-16,1,71,808,66.8095389535282,21.14296,14.764512,86.5404608160454,7.25355666246197,25,10,125.539483940313,1223.63345902749,20.1211296971285,15901.4113656817,"George Washington-Jefferson","National Forest"
"917428",51,17,21,1,7,"51_17_21_1_7","51_17_21_1",502,10,11,330,5.75958653158129,-0.5,0.866025403784438,23,808,124.751522063454,22.7832093023256,15.2187348837209,80.2306037478116,5.29877597371788,43,8,173.037022292919,1491.30970184291,37.3852024686399,32435.670197021,"George Washington-Jefferson","National Forest"
"917471",51,17,21,1,8,"51_17_21_1_8","51_17_21_1",502,10,11,330,5.75958653158129,-0.5,0.866025403784438,23,808,127.165363849452,23.7273170731707,14.9352,74.7755326054685,4.75931302074818,41,7,174.780794139402,1291.19571717331,37.7577566111668,28538.8430774614,"George Washington-Jefferson","National Forest"
"917512",51,17,21,1,9,"51_17_21_1_9","51_17_21_1",502,10,11,330,5.75958653158129,-0.5,0.866025403784438,23,808,142.042877399012,25.01265,16.29918,77.3355342866992,4.80525710981654,40,7,180.973707714684,1276.32481479468,40.5743190857473,29831.558977126,"George Washington-Jefferson","National Forest"
"917552",51,17,21,1,10,"51_17_21_1_10","51_17_21_1",502,10,11,330,5.75958653158129,-0.5,0.866025403784438,23,808,139.289579491662,25.8118918918919,16.8299027027027,77.7796183890145,4.91052146302323,37,7,178.350328309202,1061.33992774645,39.6106414644021,24232.0980801941,"George Washington-Jefferson","National Forest"
"917589",51,17,21,1,11,"51_17_21_1_11","51_17_21_1",502,10,11,330,5.75958653158129,-0.5,0.866025403784438,23,808,141.266211192031,25.9291666666667,17.2804666666667,76.758151406917,4.92877717011457,36,7,175.934746050915,1046.46902536782,38.9305334883911,23375.3224566334,"George Washington-Jefferson","National Forest"
"917625",51,17,24,1,11,"51_17_24_1_11","51_17_24_1",512,10,11,0,0,0,1,4,808,18.7825529539605,19.034125,14.4399,79.1140396011707,2.29653742340736,16,3,80.4153730825145,237.934438058149,7.55254133270525,1512.75436736941,"George Washington-Jefferson","National Forest"
"917641",51,17,25,1,7,"51_17_25_1_7","51_17_25_1",504,10,11,145,2.53072741539178,0.573576436351046,-0.819152044288992,14,808,74.9628990951564,21.0521176470588,17.8039058823529,90.4770443295807,4.90224952873684,34,9,133.933407602435,1016.72722061055,22.7071651684726,14658.9562954958,"George Washington-Jefferson","National Forest"
"917675",51,17,25,1,8,"51_17_25_1_8","51_17_25_1",504,10,11,145,2.53072741539178,0.573576436351046,-0.819152044288992,14,808,87.6541851946335,22.1197714285714,18.2444571428571,90.1607294675222,4.9437286107138,35,8,143.91829176307,1201.97030290151,26.5007117027232,19449.6502140435,"George Washington-Jefferson","National Forest"
"917710",51,17,25,1,9,"51_17_25_1_9","51_17_25_1",503,10,11,145,2.53072741539178,0.573576436351046,-0.819152044288992,14,808,98.7193839877645,22.606,19.6726628571429,96.099408531695,4.9437286107138,35,8,147.463352667705,1201.97030290151,27.7546176538536,20224.3051226455,"George Washington-Jefferson","National Forest"
"917745",51,17,25,1,10,"51_17_25_1_10","51_17_25_1",503,10,11,150,2.61799387799149,0.5,-0.866025403784439,15,808,102.0016223399,23.1601818181818,19.9136,94.5862217993669,5.00196839231196,33,8,146.71375086201,1172.22849814424,27.693896114135,19563.1969349643,"George Washington-Jefferson","National Forest"
"917778",51,17,25,1,11,"51_17_25_1_11","51_17_25_1",503,10,11,150,2.61799387799149,0.5,-0.866025403784439,15,808,104.974585420744,24.1538125,20.221575,92.3406155394132,5.54612816844099,32,9,150.056398424059,986.985415853279,28.4536473117372,17078.1617473936,"George Washington-Jefferson","National Forest"
"917810",51,17,28,1,7,"51_17_28_1_7","51_17_28_1",505,10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,43,808,104.399528968435,23.241,19.1306823529412,90.5084377476765,8.58989784881438,34,10,151.441735634534,846.35504069822,28.9906682892005,14862.388966963,"George Washington-Jefferson","National Forest"
"917844",51,17,29,1,7,"51_17_29_1_7","51_17_29_1",503,10,11,220,3.83972435438753,-0.642787609686539,-0.766044443118978,55,808,85.3642322575928,23.7099230769231,19.6127076923077,98.5811865721402,7.75377169884963,26,8,140.741443548089,1068.1321814938,24.4724973729876,16675.7047321594,"George Washington-Jefferson","National Forest"
"917870",51,17,29,1,8,"51_17_29_1_8","51_17_29_1",503,10,11,220,3.83972435438753,-0.642787609686539,-0.766044443118978,55,808,89.3143034767667,26.7141739130435,19.5602086956522,85.7070688893753,7.71056991805169,23,8,145.800203772148,853.14729444557,26.2379719561001,14096.058806047,"George Washington-Jefferson","National Forest"
"917894",51,17,29,1,9,"51_17_29_1_9","51_17_29_1",503,10,11,220,3.83972435438753,-0.642787609686539,-0.766044443118978,52,808,91.7159223280488,26.63825,19.1135,84.3287590061953,7.66731725095527,24,8,149.322406932115,1038.39037673653,28.515550224724,17826.7894508914,"George Washington-Jefferson","National Forest"
"917919",51,17,29,1,10,"51_17_29_1_10","51_17_29_1",503,10,11,220,3.83972435438753,-0.642787609686539,-0.766044443118978,52,808,103.188633250121,31.0605714285714,23.2809142857143,83.0289083296521,6.58856512140311,21,7,155.365801796921,312.28894995132,28.1919949971467,5713.78597126162,"George Washington-Jefferson","National Forest"
"917940",51,17,29,1,11,"51_17_29_1_11","51_17_29_1",503,10,11,210,3.66519142918809,-0.5,-0.866025403784439,48,808,88.9531061067444,30.0566666666667,22.7245333333333,86.990311084652,6.54674181583033,18,7,141.700132618145,438.048422727744,23.5749911973954,6913.74357298134,"George Washington-Jefferson","National Forest"
"917961",51,17,31,1,7,"51_17_31_1_7","51_17_31_1",502,10,11,190,3.31612557878923,-0.17364817766693,-0.984807753012208,30,808,135.144894679433,21.6262857142857,16.1108571428571,91.2209946365061,5.04471325863706,42,7,168.347781618886,2328.29969902591,40.7158503259602,48455.5626114286,"George Washington-Jefferson","National Forest"
"918003",51,17,31,1,8,"51_17_31_1_8","51_17_31_1",502,10,11,192,3.35103216382911,-0.207911690817759,-0.978147600733806,31,808,98.8251571996756,20.955,16.4832631578947,93.7974165314945,5.13301438603457,38,7,150.8916069369,1757.69954977439,29.9868577351517,30686.2617738588,"George Washington-Jefferson","National Forest"
"918043",51,17,31,1,9,"51_17_31_1_9","51_17_31_1",502,10,11,192,3.35103216382911,-0.207911690817759,-0.978147600733806,31,808,105.566338704272,21.4295789473684,16.7479578947368,90.2868135812743,5.13301438603457,38,7,154.493398978727,1757.69954977439,31.7592415791117,31870.3593934661,"George Washington-Jefferson","National Forest"
"918082",51,17,31,1,10,"51_17_31_1_10","51_17_31_1",515,10,11,187,3.2637657012294,-0.121869343405148,-0.992546151641322,29,808,131.347453968762,23.4005641025641,16.6545846153846,85.1075876649315,5.11664755324793,39,7,174.903116347308,1602.1982722407,37.9769133469458,35452.6095612189,"George Washington-Jefferson","National Forest"
"918121",51,17,31,1,11,"51_17_31_1_11","51_17_31_1",515,10,11,187,3.2637657012294,-0.121869343405148,-0.992546151641322,29,808,119.064925519841,22.1761538461538,17.3579692307692,91.5802311043259,4.95522062907318,39,7,163.241000131707,1602.1982722407,33.4627352336927,31735.7733022098,"George Washington-Jefferson","National Forest"
"918160",51,17,35,1,7,"51_17_35_1_7","51_17_35_1",503,10,11,350,6.10865238198015,-0.173648177666931,0.984807753012208,50,808,82.2171681135687,20.574,15.020925,93.5039947196778,7.54079694225545,32,9,143.092427891905,2009.21849532724,25.7542606267278,32213.1933593601,"George Washington-Jefferson","National Forest"
"918192",51,17,35,1,8,"51_17_35_1_8","51_17_35_1",503,10,11,350,6.10865238198015,-0.173648177666931,0.984807753012208,50,808,86.1894455466067,24.7602962962963,16.764,79.4729215301554,6.84002077758881,27,8,146.521238023708,1083.00308387243,28.3919538285843,18036.0739918235,"George Washington-Jefferson","National Forest"
"918219",51,17,35,1,9,"51_17_35_1_9","51_17_35_1",503,10,11,350,6.10865238198015,-0.173648177666931,0.984807753012208,50,808,99.0688220545522,26.91384,17.80032,74.9376880894128,6.76964213638952,25,8,152.798470738421,1053.26127911517,31.1060525154899,18762.4267934144,"George Washington-Jefferson","National Forest"
"918244",51,17,35,1,10,"51_17_35_1_10","51_17_35_1",503,10,11,350,6.10865238198015,-0.173648177666931,0.984807753012208,50,808,99.2181580222801,28.4842857142857,18.1573714285714,71.6009628857345,7.1233746747655,21,8,147.9124243463,823.405489688302,28.690791057651,13922.3681889319,"George Washington-Jefferson","National Forest"
"918266",51,17,35,1,11,"51_17_35_1_11","51_17_35_1",503,10,11,350,6.10865238198015,-0.173648177666931,0.984807753012208,50,808,108.713580612567,27.0404166666667,18.0594,78.6772046804652,7.39649710112257,24,8,153.868453673909,1038.39037673653,31.2026781234575,18705.8578749875,"George Washington-Jefferson","National Forest"
"918291",51,17,38,1,7,"51_17_38_1_7","51_17_38_1",502,10,11,330,5.75958653158129,-0.5,0.866025403784438,18,808,119.339643093529,25.6735384615385,17.2563692307692,81.4905043410256,3.48714323539236,26,4,155.914212642722,1238.50436140613,32.4228145865146,22788.7751349817,"George Washington-Jefferson","National Forest"
"918317",51,17,38,1,8,"51_17_38_1_8","51_17_38_1",502,10,11,330,5.75958653158129,-0.5,0.866025403784438,18,808,127.74563704306,26.6211538461538,17.2446461538462,79.1981390422653,3.48714323539236,26,4,160.245014811694,1238.50436140613,34.7859532460631,23813.2456428724,"George Washington-Jefferson","National Forest"
"918343",51,17,38,1,9,"51_17_38_1_9","51_17_38_1",502,10,11,330,5.75958653158129,-0.5,0.866025403784438,18,808,119.933584558383,27.6307826086957,17.9301913043478,77.9071993232467,4.20210147465386,23,5,155.287714749107,1023.5194743579,33.2862733149754,18711.6910747376,"George Washington-Jefferson","National Forest"
"918367",51,17,38,1,10,"51_17_38_1_10","51_17_38_1",502,10,11,330,5.75958653158129,-0.5,0.866025403784438,18,808,139.974518473186,28.5473913043478,19.215652173913,86.7460578534689,4.31719266401653,23,5,162.633206953562,1023.5194743579,34.3070384135438,20152.4941031332,"George Washington-Jefferson","National Forest"
"918390",51,17,38,1,11,"51_17_38_1_11","51_17_38_1",502,10,11,305,5.32325421858271,-0.819152044288992,0.573576436351046,18,808,143.078353890484,27.71648,20.275296,88.481702774073,4.24925614342109,25,5,163.82783409421,882.889099202839,34.8315893831171,17588.9648678744,"George Washington-Jefferson","National Forest"
"918416",51,17,40,1,7,"51_17_40_1_7","51_17_40_1",503,10,11,330,5.75958653158129,-0.5,0.866025403784438,9,808,50.9880189269917,23.876,20.4433714285714,87.4591146979899,8.53309557943133,14,9,101.45956794704,719.309173037861,13.1803083903648,6641.37131914812,"George Washington-Jefferson","National Forest"
"918430",51,17,40,1,8,"51_17_40_1_8","51_17_40_1",503,10,11,330,5.75958653158129,-0.5,0.866025403784438,9,808,56.4535259193067,22.9325714285714,20.9005714285714,105.093835853773,9.42130134842649,14,10,101.07540567319,889.681352950189,13.4934441267834,8164.55256392418,"George Washington-Jefferson","National Forest"
"918446",51,17,40,1,9,"51_17_40_1_9","51_17_40_1",503,10,11,330,5.75958653158129,-0.5,0.866025403784438,9,808,64.5469627468517,22.463125,19.6977,111.864603273695,6.84190214483349,16,8,107.200338152452,1089.79533761978,16.4042695752306,10991.3657474493,"George Washington-Jefferson","National Forest"
"918463",51,17,40,1,10,"51_17_40_1_10","51_17_40_1",503,10,11,330,5.75958653158129,-0.5,0.866025403784438,9,808,71.855694197846,25.3661333333333,21.86432,105.411571330397,8.61523766247776,15,10,113.289694924119,734.180075416496,16.3684303514535,8091.33314425672,"George Washington-Jefferson","National Forest"
"918478",51,17,40,1,11,"51_17_40_1_11","51_17_40_1",503,10,11,20,0.349065850398866,0.342020143325669,0.939692620785908,13,808,82.9942451013346,25.5942352941176,22.7524235294118,107.940252950971,7.67320350285577,17,10,121.664409175403,763.921880173764,19.0334126631343,9440.13780602722,"George Washington-Jefferson","National Forest"
"918495",51,17,42,1,7,"51_17_42_1_7","51_17_42_1",167,10,11,50,0.872664625997165,0.766044443118978,0.642787609686539,21,808,70.1994652426591,17.9097021276596,14.5136680851064,93.9279331500022,5.38796636256798,47,8,139.417080789981,2402.65421091908,26.7757079624229,36945.3948554724,"George Washington-Jefferson","National Forest"
"918542",51,17,42,1,8,"51_17_42_1_8","51_17_42_1",167,10,11,50,0.872664625997165,0.766044443118978,0.642787609686539,16,808,83.2709805715664,19.6792272727273,16.0782,92.5303427350237,5.32984823467359,44,8,147.208066096936,2017.29714395853,28.2503263412327,33848.6995709343,"George Washington-Jefferson","National Forest"
"918587",51,17,42,1,9,"51_17_42_1_9","51_17_42_1",167,10,11,50,0.872664625997165,0.766044443118978,0.642787609686539,16,808,91.4506780187498,19.8009565217391,15.9688695652174,89.6059423922717,5.46434157366196,46,8,150.26842649073,2217.41112862812,31.3543446567312,38455.7094994935,"George Washington-Jefferson","National Forest"
"918633",51,17,42,1,10,"51_17_42_1_10","51_17_42_1",167,10,11,50,0.872664625997165,0.766044443118978,0.642787609686539,16,808,87.7890010756018,20.5544615384615,17.6002461538462,95.3209981958746,5.0902986242051,39,8,142.719975896859,1772.57045215303,28.3811564352332,28300.456183477,"George Washington-Jefferson","National Forest"
"918672",51,17,42,1,11,"51_17_42_1_11","51_17_42_1",167,10,11,50,0.872664625997165,0.766044443118978,0.642787609686539,16,808,89.7474639233857,20.8410256410256,17.9753846153846,95.1731990022437,5.11664755324793,39,8,145.167166535687,1602.1982722407,27.3807627521074,26287.962466952,"George Washington-Jefferson","National Forest"
"918712",51,17,42,2,10,"51_17_42_2_10","51_17_42_2",504,10,11,70,1.22173047639603,0.939692620785908,0.342020143325669,40,808,13.0994220007406,17.8646666666667,15.0876,102.331915656599,3.77976314968462,6,4,52.1906650656992,429.96977409646,4.05575724151327,1365.89182418914,"George Washington-Jefferson","National Forest"
"918718",51,17,42,2,11,"51_17_42_2_11","51_17_42_2",504,10,11,70,1.22173047639603,0.939692620785908,0.342020143325669,40,808,13.0050355571582,18.2033333333333,14.8844,88.3880803024216,3.77976314968462,6,4,53.0817462410573,429.96977409646,4.28530964686243,1403.51435840913,"George Washington-Jefferson","National Forest"
"918724",51,17,44,1,7,"51_17_44_1_7","51_17_44_1",520,10,11,120,2.0943951023932,0.866025403784439,-0.5,18,808,8.15095649940913,6.83490909090909,7.71698181818182,138.068339296891,4.76855847644106,22,5,38.6263772052208,3053.11473092719,5.78779670757463,5983.20375827076,"George Washington-Jefferson","National Forest"
"918746",51,17,44,1,8,"51_17_44_1_8","51_17_44_1",515,10,11,120,2.0943951023932,0.866025403784439,-0.5,18,808,20.368133319122,15.7056666666667,13.1233333333333,91.732627340199,4.78480421213365,18,6,70.2285885661958,949.164962464726,9.49993042977958,4855.55029576366,"George Washington-Jefferson","National Forest"
"918764",51,17,44,1,9,"51_17_44_1_9","51_17_44_1",515,10,11,120,2.0943951023932,0.866025403784439,-0.5,18,808,24.179727946203,16.3021818181818,14.8382181818182,98.5989577067582,6.30760106002449,22,8,81.4869054020338,1008.64857197926,10.272435529794,6550.54933834272,"George Washington-Jefferson","National Forest"
"918786",51,17,44,1,10,"51_17_44_1_10","51_17_44_1",515,10,11,95,1.65806278939461,0.996194698091746,-0.0871557427476582,19,808,33.448314842244,17.68475,15.7734,99.3300105364704,6.26033832029315,24,9,93.6350941260807,1038.39037673653,12.8684578574848,8428.71899183324,"George Washington-Jefferson","National Forest"
"918810",51,17,44,1,11,"51_17_44_1_11","51_17_44_1",515,10,11,95,1.65806278939461,0.996194698091746,-0.0871557427476582,19,808,88.0589064067146,20.0765833333333,17.06245,93.1859576319701,6.17833353878869,48,10,149.823402310854,1565.66421373608,30.4749550575652,27023.7650503115,"George Washington-Jefferson","National Forest"
"918859",51,17,44,2,7,"51_17_44_2_7","51_17_44_2",515,10,11,120,2.0943951023932,0.866025403784439,-0.5,18,808,27.4976003771053,19.7394285714286,13.7740571428571,73.2068693611758,3.68434968755834,21,5,94.6674049501728,482.661129863647,12.0630229471127,3987.36477597954,"George Washington-Jefferson","National Forest"
"918881",51,17,44,2,8,"51_17_44_2_8","51_17_44_2",515,10,11,120,2.0943951023932,0.866025403784439,-0.5,14,808,35.0751641207284,19.9334782608696,14.5243826086957,76.672526134549,3.59723161004925,23,5,101.027841449771,682.775114533243,14.7391296986368,6261.0546181988,"George Washington-Jefferson","National Forest"
"918905",51,17,44,2,9,"51_17_44_2_9","51_17_44_2",515,10,11,120,2.0943951023932,0.866025403784439,-0.5,14,808,36.5424477848259,20.35175,14.8463,77.095620661611,4.05531987880576,24,6,105.368372503328,527.27383699955,13.9069747553589,5172.82866581846,"George Washington-Jefferson","National Forest"
"918930",51,17,44,2,10,"51_17_44_2_10","51_17_44_2",515,10,11,110,1.91986217719376,0.939692620785908,-0.342020143325669,13,808,41.1224925363189,21.3139130434783,16.0616347826087,79.9782023339635,4.58897869922136,23,7,108.196248548644,512.402934620916,14.7910203769959,5245.22447253268,"George Washington-Jefferson","National Forest"
"918954",51,17,45,1,7,"51_17_45_1_7","51_17_45_1",504,10,11,270,4.71238898038469,-1,-1.83690953073357e-16,8,808,69.8098344669277,27.5936363636364,20.3107636363636,87.0690856222692,4.66601703852399,11,6,112.57129845569,163.579926164977,14.8002925295192,1784.48668508277,"George Washington-Jefferson","National Forest"
"918965",51,17,45,1,8,"51_17_45_1_8","51_17_45_1",504,10,11,270,4.71238898038469,-1,-1.83690953073357e-16,8,808,76.9289461518419,26.2678333333333,20.1168,93.9923929974061,5.11732032057026,12,6,115.849898420327,519.195188368266,17.1986149093344,5930.96107595604,"George Washington-Jefferson","National Forest"
"918977",51,17,45,1,9,"51_17_45_1_9","51_17_45_1",504,10,11,270,4.71238898038469,-1,-1.83690953073357e-16,8,808,78.4351993329502,30.353,20.69592,81.3019764071639,5,10,6,117.492229547319,319.08120369867,17.304340377792,3728.27367559402,"George Washington-Jefferson","National Forest"
"918987",51,17,45,1,10,"51_17_45_1_10","51_17_45_1",506,10,11,256,4.46804288510548,-0.970295726275996,-0.241921895599668,9,808,38.9293112388158,23.1986666666667,19.4056,91.4787349982532,4.32674871092223,9,5,80.4390369907547,304.210301320036,8.80354050238212,1935.04075150115,"George Washington-Jefferson","National Forest"
"918996",51,17,45,1,11,"51_17_45_1_11","51_17_45_1",506,10,11,270,4.71238898038469,-1,-1.83690953073357e-16,8,808,43.7372754279487,26.3434285714286,22.2068571428571,92.0718531931753,2.7298385631036,7,3,79.805328694267,274.468496562767,8.68493984134556,1723.83451799235,"George Washington-Jefferson","National Forest"
"919003",51,17,51,1,7,"51_17_51_1_7","51_17_51_1",503,10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,25,808,62.806162403112,21.0469655172414,18.7399448275862,95.0037968680624,9.20397094025855,29,12,122.276401991554,601.628348892722,17.6081436186396,7494.71515893286,"George Washington-Jefferson","National Forest"
"919032",51,17,51,1,8,"51_17_51_1_8","51_17_51_1",503,10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,25,808,61.7452663473612,21.6337931034483,18.4456551724138,88.8088828395996,9.50465973215536,29,13,124.723052624605,431.256168980395,18.1680539939597,5545.89585584911,"George Washington-Jefferson","National Forest"
"919061",51,17,51,1,9,"51_17_51_1_9","51_17_51_1",503,10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,25,808,57.4439317674209,19.8857419354839,16.3510451612903,93.6986178563332,7.83261197708541,31,10,121.73491576372,801.742333562317,17.4805883202771,9916.71955907794,"George Washington-Jefferson","National Forest"
"919092",51,17,51,1,10,"51_17_51_1_10","51_17_51_1",503,10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,25,808,48.9165652188763,18.4839428571429,16.1805257142857,99.5278180794687,7.364662755606,35,10,119.811829616278,1031.59812298918,17.0805080090988,12437.8251412619,"George Washington-Jefferson","National Forest"
