"","X","STATECD","COUNTYCD","PLOT","CONDID","CYCLE","uniq_obs_unit_id","uniq_spl_unit_id","fortypcd","owngrpcd","owncd","aspect","aspect_rad","aspect_sin","aspect_cos","slope","adforcd","cpa","mean_dia","mean_actualht","mean_HD","diversity","num_trees","num_species","qmd","tph","baph","ownership","nf_np","exp_dia"
"5745",923476,51,21,10,1,10,"51_21_10_1_10","51_21_10_1","505",10,11,30,0.523598775598299,0.5,0.866025403784439,40,808,192.55021534273,30.3223448275862,23.9951172413793,101.707612522324,5.2425667019005,29,7,36.1266104654746,1453.48924845436,45.8137157336132,"George Washington-Jefferson","National Forest",14751189323805.7
"5746",923505,51,21,10,1,11,"51_21_10_1_11","51_21_10_1","506",10,11,30,0.523598775598299,0.5,0.866025403784439,40,808,178.115923416366,30.8903076923077,24.1847076923077,101.585098169817,5.51868928573359,26,7,36.6644944410172,1408.87654131845,43.0884246490077,"George Washington-Jefferson","National Forest",26030959415091.5
"5747",923531,51,21,17,1,7,"51_21_17_1_7","51_21_17_1","515",10,11,140,2.44346095279206,0.642787609686539,-0.766044443118978,24,808,71.0439719154816,19.0051764705882,12.0396,76.6551958894633,5.02827960888418,34,9,23.3354965764731,1187.09940052287,22.9409392259184,"George Washington-Jefferson","National Forest",179408604.768416
"5748",923566,51,21,17,1,8,"51_21_17_1_8","51_21_17_1","503",10,11,140,2.44346095279206,0.642787609686539,-0.766044443118978,24,808,56.1313438312365,18.4041142857143,12.3835885714286,76.2060047293095,5.16486109478705,35,8,21.5900426890334,1031.59812298918,19.8949875554423,"George Washington-Jefferson","National Forest",98357001.0888621
"5749",923602,51,21,17,1,9,"51_21_17_1_9","51_21_17_1","503",10,11,140,2.44346095279206,0.642787609686539,-0.766044443118978,24,808,60.9565404358674,19.4756216216216,13.1970162162162,75.1953279655902,5.08714000304317,37,8,22.2948627824099,720.595567921796,21.897424352446,"George Washington-Jefferson","National Forest",287180536.105567
"5750",923639,51,21,17,1,10,"51_21_17_1_10","51_21_17_1","503",10,11,140,2.44346095279206,0.642787609686539,-0.766044443118978,24,808,79.5936783743174,20.3851282051282,15.3025230769231,81.5084222701416,4.41106210338401,39,7,23.0712693214432,579.965192766738,24.2450192497405,"George Washington-Jefferson","National Forest",713097136.288617
"5751",923678,51,21,17,1,11,"51_21_17_1_11","51_21_17_1","503",10,11,140,2.44346095279206,0.642787609686539,-0.766044443118978,24,808,77.3022455251712,21.2261621621622,15.4377081081081,79.5477412449496,4.13524373595469,37,6,24.0130500195882,550.223388009469,24.9178933939949,"George Washington-Jefferson","National Forest",1653503425.6853
"5752",923716,51,21,20,1,7,"51_21_20_1_7","51_21_20_1","515",10,11,350,6.10865238198015,-0.173648177666931,0.984807753012208,25,808,75.441102405395,19.0764583333333,18.1229,100.914471915409,6.31468165982409,48,9,20.2381782344657,1395.29203382375,25.9422859255748,"George Washington-Jefferson","National Forest",192664006.991968
"5753",923764,51,21,20,1,8,"51_21_20_1_8","51_21_20_1","515",10,11,35,0.610865238198015,0.573576436351046,0.819152044288992,21,808,83.0689906954763,19.5165306122449,17.8152489795918,98.4757972041075,6.41722693210876,49,9,20.7060479008784,1410.16293620239,29.1744143485479,"George Washington-Jefferson","National Forest",299172417.479008
"5754",923813,51,21,20,1,9,"51_21_20_1_9","51_21_20_1","515",10,11,35,0.610865238198015,0.573576436351046,0.819152044288992,14,808,88.7446287661927,20.7098604651163,18.1604093023256,95.24070047985,6.74809003994542,43,10,22.2265948265,1491.30970184291,29.8973591389644,"George Washington-Jefferson","National Forest",986684080.008995
"5755",923857,51,21,20,1,10,"51_21_20_1_10","51_21_20_1","515",10,11,35,0.610865238198015,0.573576436351046,0.819152044288992,14,808,94.3590964843127,21.6988571428571,18.4549142857143,92.5414265744862,5.8606856166583,42,8,23.1961282935218,1306.06661955195,31.3390348174323,"George Washington-Jefferson","National Forest",2652735325.39666
"5756",923900,51,21,20,1,11,"51_21_20_1_11","51_21_20_1","515",10,11,30,0.523598775598299,0.5,0.866025403784439,19,808,105.212685208265,23.50135,21.6027,99.2560600949786,5.34663368544651,40,7,25.0477679784048,935.580454970026,30.9068487954442,"George Washington-Jefferson","National Forest",16088169095.1518
"5757",923940,51,21,21,1,7,"51_21_21_1_7","51_21_21_1","515",10,11,109,1.90240888467382,0.945518575599317,-0.325568154457156,38,808,66.8987103503468,19.2158775510204,14.7423673469388,82.5249768223239,8.10612476402564,49,10,20.6177906356107,1750.90729602704,27.9858903833532,"George Washington-Jefferson","National Forest",221487685.73328
"5758",923990,51,21,21,1,8,"51_21_21_1_8","51_21_21_1","515",10,11,109,1.90240888467382,0.945518575599317,-0.325568154457156,33,808,71.8470040476207,19.1994117647059,14.3136470588235,81.1394556814253,8.31481068526937,51,11,20.9914986358857,1951.02128069664,28.3529019552407,"George Washington-Jefferson","National Forest",217870577.81453
"5759",924043,51,21,21,1,9,"51_21_21_1_9","51_21_21_1","515",10,11,109,1.90240888467382,0.945518575599317,-0.325568154457156,33,808,79.0923224356092,23.114,17.1123428571429,77.4583551754996,8.28961481815083,42,10,24.1942103070332,624.577899902641,28.7135666462541,"George Washington-Jefferson","National Forest",10921509168.9619
"5760",924085,51,21,21,1,10,"51_21_21_1_10","51_21_21_1","515",10,11,109,1.90240888467382,0.945518575599317,-0.325568154457156,33,808,91.26963024663,24.3901951219512,18.3623414634146,78.8514533210066,7.73591233369521,41,10,25.6010721821968,609.706997524006,31.3844927147186,"George Washington-Jefferson","National Forest",39131559313.9262
"5761",924127,51,21,21,1,11,"51_21_21_1_11","51_21_21_1","515",10,11,109,1.90240888467382,0.945518575599317,-0.325568154457156,33,808,69.4481120971582,25.1798666666667,18.542,76.0202626927115,6.85117940287316,30,8,26.2738005980609,446.127071359029,24.1869998666413,"George Washington-Jefferson","National Forest",86194022414.0344
"5762",924160,51,21,26,1,7,"51_21_26_1_7","51_21_26_1","515",10,11,245,4.27605666738611,-0.90630778703665,-0.4226182617407,23,808,97.6355248347954,20.8234642857143,17.3736,87.8587553452854,4.01392170240394,56,6,21.8851255308257,1173.51489302818,32.2002064844579,"George Washington-Jefferson","National Forest",1105390259.64596
"5763",924216,51,21,26,1,8,"51_21_26_1_8","51_21_26_1","515",10,11,255,4.45058959258554,-0.965925826289068,-0.258819045102521,22,808,96.3650272422915,20.9203636363636,17.6229818181818,89.0964173048913,4.10444889439101,55,6,22.0450397768667,988.271810737214,31.3220477711954,"George Washington-Jefferson","National Forest",1217863141.18726
"5764",924271,51,21,26,1,9,"51_21_26_1_9","51_21_26_1","515",10,11,255,4.45058959258554,-0.965925826289068,-0.258819045102521,22,808,105.91422405071,22.6578367346939,18.6425632653061,85.8856960154328,4.01381082829856,49,5,23.768970922063,728.674216553081,32.3319417057439,"George Washington-Jefferson","National Forest",6921073569.84421
"5765",924321,51,21,26,1,10,"51_21_26_1_10","51_21_26_1","515",10,11,225,3.92699081698724,-0.707106781186547,-0.707106781186548,22,808,115.007341674441,23.6922553191489,18.6641361702128,81.9061235043352,3.95466008510264,47,5,24.965730578518,698.932411795812,34.2138041640591,"George Washington-Jefferson","National Forest",19472232613.0703
"5766",924368,51,21,26,1,11,"51_21_26_1_11","51_21_26_1","515",10,11,225,3.92699081698724,-0.707106781186547,-0.707106781186548,22,808,126.118969888985,24.7534545454545,20.6017090909091,87.139799973026,4.08456532605702,44,5,26.1642977808241,654.319704659909,35.1791864189514,"George Washington-Jefferson","National Forest",56271529161.5668
"5767",924412,51,21,27,1,7,"51_21_27_1_7","51_21_27_1","506",10,11,190,3.31612557878923,-0.17364817766693,-0.984807753012208,59,808,102.043165035107,19.8768510638298,16.6796936170213,96.736788964455,7.14149075978635,47,11,22.7036425796166,2232.28203100676,35.3181391558592,"George Washington-Jefferson","National Forest",428950061.702983
"5768",924460,51,21,27,1,8,"51_21_27_1_8","51_21_27_1","506",10,11,190,3.31612557878923,-0.17364817766693,-0.984807753012208,59,808,105.1073918242,19.9934285714286,17.4731265306122,104.884468199679,7.43385901696738,49,10,23.0196468474126,2091.6516558517,32.6891433731783,"George Washington-Jefferson","National Forest",481987419.681593
"5769",924509,51,21,27,1,9,"51_21_27_1_9","51_21_27_1","801",10,11,190,3.31612557878923,-0.17364817766693,-0.984807753012208,59,808,108.473393603342,20.2912452830189,16.9940377358491,95.065630100547,8.00023611365422,53,11,23.0495279565302,1980.76308545391,35.3440037632016,"George Washington-Jefferson","National Forest",649196033.019812
"5770",924562,51,21,27,1,10,"51_21_27_1_10","51_21_27_1","506",10,11,190,3.31612557878923,-0.17364817766693,-0.984807753012208,59,808,104.502518526568,20.6375,17.36725,96.3514268659262,8.49925643558424,48,12,23.6010516432354,1736.03639364841,33.2255026091179,"George Washington-Jefferson","National Forest",917809123.04617
"5771",924610,51,21,27,1,11,"51_21_27_1_11","51_21_27_1","506",10,11,199,3.47320521146872,-0.325568154457157,-0.945518575599317,55,808,107.897438560174,21.271023255814,18.911776744186,102.668330792581,8.83392098965245,43,12,24.3573733013134,1491.30970184291,31.6320892699171,"George Washington-Jefferson","National Forest",1729370412.50778
"5772",924653,51,21,29,1,7,"51_21_29_1_7","51_21_29_1","515",10,11,165,2.87979326579064,0.258819045102521,-0.965925826289068,46,808,45.7984252680498,14.0546666666667,10.9389333333333,93.6453540931127,7.16061376494692,36,8,17.3703937587302,2579.81864457876,17.1675570866881,"George Washington-Jefferson","National Forest",1270176.80676074
"5773",924689,51,21,29,1,8,"51_21_29_1_8","51_21_29_1","503",10,11,165,2.87979326579064,0.258819045102521,-0.965925826289068,46,808,60.6385967322257,16.9974054054054,12.447372972973,89.7283682565016,6.62357689891864,37,8,20.1906144264834,2083.57300722041,22.1398469000697,"George Washington-Jefferson","National Forest",24092361.6780743
"5774",924726,51,21,31,1,7,"51_21_31_1_7","51_21_31_1","165",10,11,269,4.69493568786475,-0.999847695156391,-0.0174524064372835,55,808,46.0399782944293,19.2649230769231,12.2779692307692,68.1680228217031,7.03483646412584,39,11,20.4829810029993,1261.45391241605,22.7419810544517,"George Washington-Jefferson","National Forest",232621465.056524
"5775",924765,51,21,31,1,8,"51_21_31_1_8","51_21_31_1","165",10,11,280,4.88692190558412,-0.984807753012208,0.17364817766693,55,808,33.4300214330662,19.4056,12.66952,68.5433312586971,5.54471766910256,30,8,20.3912069023227,616.499251271356,16.3168524844836,"George Washington-Jefferson","National Forest",267759567.603469
"5776",924795,51,21,31,1,9,"51_21_31_1_9","51_21_31_1","165",10,11,260,4.53785605518526,-0.984807753012208,-0.17364817766693,55,808,35.526138788028,20.4046666666667,12.43584,63.8013791630366,5.54471766910256,30,8,21.3841250900444,616.499251271356,17.6933698409257,"George Washington-Jefferson","National Forest",727166961.028789
"5777",924825,51,21,31,1,10,"51_21_31_1_10","51_21_31_1","165",10,11,270,4.71238898038469,-1,-1.83690953073357e-16,55,808,37.8831785004848,20.7296774193548,12.6737806451613,65.2670223710566,5.78564188026521,31,8,21.9192320385841,631.37015364999,17.5643150377562,"George Washington-Jefferson","National Forest",1006432180.60169
"5778",924856,51,21,31,1,11,"51_21_31_1_11","51_21_31_1","165",10,11,274,4.78220215046446,-0.997564050259824,0.0697564737441252,44,808,41.6092216063958,21.3106,13.85824,68.4288467598139,5.54471766910256,30,8,22.4488202303224,616.499251271356,18.1139241436736,"George Washington-Jefferson","National Forest",1799185680.92699
"5779",924886,51,21,31,2,8,"51_21_31_2_8","51_21_31_2","515",10,11,55,0.959931088596881,0.819152044288992,0.573576436351046,80,808,8.28461088200444,23.5712,13.53312,62.0378714367999,5,5,5,24.299185829982,74.3545118931715,3.44800905275301,"George Washington-Jefferson","National Forest",17252104966.1107
"5780",924891,51,21,31,2,9,"51_21_31_2_9","51_21_31_2","515",10,11,55,0.959931088596881,0.819152044288992,0.573576436351046,80,808,9.61209754506504,24.2316,18.10512,79.3568618395817,5,5,5,24.9067690879407,74.3545118931715,3.6225946509879,"George Washington-Jefferson","National Forest",33392594807.6019
"5781",924896,51,21,31,2,10,"51_21_31_2_10","51_21_31_2","515",10,11,80,1.39626340159546,0.984807753012208,0.17364817766693,82,808,9.95019873355866,24.7904,15.91056,68.7573866449537,5,5,5,25.4269097453859,74.3545118931715,3.77547949294673,"George Washington-Jefferson","National Forest",58389388120.2741
"5782",924901,51,21,31,2,11,"51_21_31_2_11","51_21_31_2","515",10,11,72,1.25663706143592,0.951056516295154,0.309016994374947,72,808,13.1661373293742,23.2833333333333,19.4056,88.2218467105088,4.7622031559046,6,5,24.3182063757452,89.2254142718058,4.14409095024716,"George Washington-Jefferson","National Forest",12936690465.9402
"5783",924907,51,21,34,1,7,"51_21_34_1_7","51_21_34_1","503",10,11,145,2.53072741539178,0.573576436351046,-0.819152044288992,23,808,40.2274869205946,15.4516666666667,11.6332,85.9231945199892,9.83597802712026,30,11,17.573851101376,2149.8488704823,18.7190713639021,"George Washington-Jefferson","National Forest",5135391.63736196
"5784",924937,51,21,34,1,8,"51_21_34_1_8","51_21_34_1","503",10,11,145,2.53072741539178,0.573576436351046,-0.819152044288992,23,808,57.8112865390833,19.9305333333333,15.19936,83.3684361591981,7.43709738205853,30,9,21.8465595399672,1127.61579100834,20.1177606699762,"George Washington-Jefferson","National Forest",452606355.530579
"5785",924968,51,21,34,1,9,"51_21_34_1_9","51_21_34_1","503",10,11,145,2.53072741539178,0.573576436351046,-0.819152044288992,23,808,89.4279762118326,20.9647692307692,17.5768,90.2178360338573,8.70720200447364,39,11,22.9752397314576,1091.08173250372,26.9070565117026,"George Washington-Jefferson","National Forest",1273161775.79564
"5786",925008,51,21,34,1,10,"51_21_34_1_10","51_21_34_1","503",10,11,145,2.53072741539178,0.573576436351046,-0.819152044288992,23,808,103.386653605481,22.5171,18.28038,87.098915471667,8.59621577211615,40,11,24.6045907505083,765.208275057699,28.7384787867097,"George Washington-Jefferson","National Forest",6012461084.95146
"5787",925049,51,21,34,1,11,"51_21_34_1_11","51_21_34_1","503",10,11,145,2.53072741539178,0.573576436351046,-0.819152044288992,23,808,111.01987080788,24.2467027027027,20.8664432432432,91.9144791851247,7.98135871544844,37,10,26.1425645467517,550.223388009469,29.5333729944611,"George Washington-Jefferson","National Forest",33900740769.5324
"5788",925087,51,21,34,2,7,"51_21_34_2_7","51_21_34_2","515",10,11,125,2.18166156499291,0.819152044288992,-0.573576436351046,17,808,27.9273067326247,25.0825,21.0693,91.677082471549,2.08677944009772,8,3,26.925797109835,289.339398941401,8.37012688777215,"George Washington-Jefferson","National Forest",78197225161.5138
"5789",925095,51,21,37,1,7,"51_21_37_1_7","51_21_37_1","515",10,11,285,4.97418836818384,-0.965925826289068,0.258819045102521,52,808,42.9368519928205,17.4932258064516,11.9953548387097,81.6526101597881,5.45959216543991,31,9,19.8018605153902,1653.60323312395,18.0961047115472,"George Washington-Jefferson","National Forest",39555915.3138426
"5790",925128,51,21,37,1,8,"51_21_37_1_8","51_21_37_1","515",10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,52,808,54.3131034288564,18.796,13.230225,77.0754126792506,4.6228476982391,32,7,20.4216434390085,1498.10195559026,23.489601397699,"George Washington-Jefferson","National Forest",145545600.358405
"5791",925163,51,21,37,1,9,"51_21_37_1_9","51_21_37_1","515",10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,52,808,56.951710031243,19.6177647058824,12.6492,69.9538466831989,4.56251820344027,34,7,21.2819476386471,1357.4715804352,24.7497936628116,"George Washington-Jefferson","National Forest",331044943.762087
"5792",925199,51,21,37,1,10,"51_21_37_1_10","51_21_37_1","515",10,11,290,5.06145483078356,-0.939692620785909,0.342020143325668,52,808,58.8837685222812,19.6144444444444,13.3096,73.2704289546151,4.58662346899637,36,7,21.3267585806084,1216.84120528014,23.9284186979627,"George Washington-Jefferson","National Forest",329947610.725447
"5793",925238,51,21,37,1,11,"51_21_37_1_11","51_21_37_1","515",10,11,291,5.0789081233035,-0.933580426497202,0.3583679495453,50,808,67.8660959081449,20.4161081081081,14.5892108108108,77.4374673653296,4.65949432689519,37,7,22.0978027328878,1061.33992774645,25.5983175871123,"George Washington-Jefferson","National Forest",735534576.742989
"5794",925277,51,21,38,1,7,"51_21_38_1_7","51_21_38_1","515",10,11,190,3.31612557878923,-0.17364817766693,-0.984807753012208,55,808,40.8763957109619,18.1219230769231,15.5330769230769,92.3589517196024,5.60619314115457,26,7,19.4786065881362,897.760001581473,15.2722515568011,"George Washington-Jefferson","National Forest",74173913.5505572
"5795",925305,51,21,38,1,8,"51_21_38_1_8","51_21_38_1","515",10,11,120,2.0943951023932,0.866025403784439,-0.5,44,808,45.3161450034719,17.099935483871,15.2301677419355,97.5613239928517,6.03110303583968,31,8,19.2293049779623,1483.23105321163,16.1561219181595,"George Washington-Jefferson","National Forest",26693629.0855701
"5796",925337,51,21,38,1,9,"51_21_38_1_9","51_21_38_1","515",10,11,120,2.0943951023932,0.866025403784439,-0.5,44,808,54.1671949146575,17.6679411764706,15.7240941176471,98.1634775950329,6.02909396387492,34,8,19.8764009850286,1527.84376034753,18.7681911652776,"George Washington-Jefferson","National Forest",47107424.368584
"5797",925372,51,21,38,1,10,"51_21_38_1_10","51_21_38_1","515",10,11,195,3.40339204138894,-0.25881904510252,-0.965925826289068,44,808,58.9327774529118,18.3264848484848,15.8680727272727,94.0977846189633,5.79117737585424,33,8,20.6913056869378,1512.97285796889,19.7302593372111,"George Washington-Jefferson","National Forest",91010445.9438366
"5798",925406,51,21,38,1,11,"51_21_38_1_11","51_21_38_1","515",10,11,113,1.97222205475359,0.92050485345244,-0.390731128489274,58,808,91.1842722447559,20.5304571428571,16.1456914285714,92.5140908568705,7.18528220245542,35,11,24.5689228998168,1713.08684263849,28.0683817686957,"George Washington-Jefferson","National Forest",824639717.502154
"5799",925441,51,21,40,1,7,"51_21_40_1_7","51_21_40_1","515",10,11,130,2.26892802759263,0.766044443118978,-0.642787609686539,13,808,36.817555665212,15.1402142857143,13.7595428571429,103.471669009863,8.07303395294907,28,10,17.1506435156235,2120.10706572503,15.9951557720226,"George Washington-Jefferson","National Forest",3761070.8889808
"5800",925469,51,21,41,1,7,"51_21_41_1_7","51_21_41_1","506",10,11,187,3.2637657012294,-0.121869343405148,-0.992546151641322,19,808,140.028400021701,31.5232142857143,26.9639142857143,91.7669220899376,5.32167350207537,28,7,33.5498124393309,416.38526660176,36.8089282852538,"George Washington-Jefferson","National Forest",49018274118820
"5801",925498,51,21,41,1,8,"51_21_41_1_8","51_21_41_1","506",10,11,187,3.2637657012294,-0.121869343405148,-0.992546151641322,19,808,171.973476383916,34.4351428571429,28.0198285714286,88.2552150550341,5.04687507776591,28,7,36.6721316065951,416.38526660176,43.9789937885933,"George Washington-Jefferson","National Forest",901555622977650
"5802",925527,51,21,41,1,9,"51_21_41_1_9","51_21_41_1","506",10,11,187,3.2637657012294,-0.121869343405148,-0.992546151641322,19,808,195.744463815716,35.0435333333333,27.75712,85.8315804419505,5.40463409085186,30,8,37.4905204605111,446.127071359029,49.246927724457,"George Washington-Jefferson","National Forest",1656582819889045
"5803",925557,51,21,41,1,10,"51_21_41_1_10","51_21_41_1","505",10,11,187,3.2637657012294,-0.121869343405148,-0.992546151641322,19,808,219.407543290461,36.5167333333333,28.1432,83.8083181115956,5.40463409085186,30,8,39.2013706920222,446.127071359029,53.8441726616634,"George Washington-Jefferson","National Forest",7227960720933070
"5804",925587,51,21,41,1,11,"51_21_41_1_11","51_21_41_1","505",10,11,195,3.40339204138894,-0.25881904510252,-0.965925826289068,19,808,229.384761073741,38.8996296296296,30.0284444444444,84.7824760859888,4.54272212347991,27,7,41.6694492741963,401.514364223126,54.7537960289019,"George Washington-Jefferson","National Forest",78323934621248432
"5805",925614,51,21,46,1,8,"51_21_46_1_8","51_21_46_1","515",10,11,15,0.261799387799149,0.258819045102521,0.965925826289068,29,808,91.4940932140767,23.4128235294118,18.5390117647059,82.9647860112126,9.28847056097318,34,12,25.1522624406305,846.35504069822,27.4740343734538,"George Washington-Jefferson","National Forest",14725161429.9958
"5806",925650,51,21,46,1,9,"51_21_46_1_9","51_21_46_1","515",10,11,15,0.261799387799149,0.258819045102521,0.965925826289068,29,808,106.124126965233,24.8992571428571,18.6798857142857,77.0933049977407,9.53745746055453,35,12,26.6731791302478,690.853763164528,29.6661214631533,"George Washington-Jefferson","National Forest",65104346005.9812
"5807",925685,51,21,46,1,10,"51_21_46_1_10","51_21_46_1","515",10,11,15,0.261799387799149,0.258819045102521,0.965925826289068,29,808,112.893698111005,25.661696969697,19.0730909090909,75.8110663841772,9.18402040219127,33,12,27.6666095567136,661.111958407259,30.2272791652174,"George Washington-Jefferson","National Forest",139551140514.471
"5808",925719,51,21,46,1,11,"51_21_46_1_11","51_21_46_1","515",10,11,7,0.122173047639603,0.121869343405147,0.992546151641322,16,808,139.752760453689,27.0163636363636,21.5114909090909,81.9084423987988,9.33080288631484,33,12,29.2369269827378,831.484138319586,34.0786800363593,"George Washington-Jefferson","National Forest",540826107581.668
"5809",925752,51,21,46,1,12,"51_21_46_1_12","51_21_46_1","515",10,11,7,0.122173047639603,0.121869343405147,0.992546151641322,16,808,149.264218904653,28.019375,21.5265,79.3886419544602,9.82160357834804,32,13,30.5098832675577,816.613235940952,36.226661224946,"George Washington-Jefferson","National Forest",1474551512259.81
"5810",925784,51,21,47,1,8,"51_21_47_1_8","51_21_47_1","503",10,11,350,6.10865238198015,-0.173648177666931,0.984807753012208,55,808,69.5203534549469,23.2107619047619,17.4606857142857,88.0957739434414,6.3998216845735,21,9,26.6926833242299,823.405489688302,19.9388175141481,"George Washington-Jefferson","National Forest",12031113281.5912
"5811",925805,51,21,47,1,9,"51_21_47_1_9","51_21_47_1","519",10,11,164,2.8623399732707,0.275637355817,-0.961261695938319,55,808,93.7605622969875,23.3774074074074,18.4460444444444,91.8119164335775,5.11387006796304,27,9,27.1226421333965,1253.37526378476,26.5556788123864,"George Washington-Jefferson","National Forest",14212780150.8109
"5812",925833,51,21,47,1,10,"51_21_47_1_10","51_21_47_1","519",10,11,164,2.8623399732707,0.275637355817,-0.961261695938319,55,808,101.514992612119,23.0088965517241,17.9832,92.2446820096636,6.16054843711542,29,11,27.0527167174224,1453.48924845436,28.6869779724465,"George Washington-Jefferson","National Forest",9831885384.26527
"5813",925863,51,21,47,1,11,"51_21_47_1_11","51_21_47_1","519",10,11,165,2.87979326579064,0.258819045102521,-0.965925826289068,55,808,90.5944282712863,23.6122307692308,18.1238769230769,84.4899932330201,5.24347107516315,26,10,27.0701876694924,1238.50436140613,27.0630625937929,"George Washington-Jefferson","National Forest",17974694943.0627
"5814",925889,51,21,47,2,8,"51_21_47_2_8","51_21_47_2","519",10,11,130,2.26892802759263,0.766044443118978,-0.642787609686539,29,808,14.9485802886938,26.0604,23.59152,96.1168684527572,1,5,1,27.3828021794702,74.3545118931715,4.37865502763396,"George Washington-Jefferson","National Forest",207916002302.449
"5815",925894,51,21,51,1,8,"51_21_51_1_8","51_21_51_1","515",10,11,350,6.10865238198015,-0.173648177666931,0.984807753012208,60,808,82.4615420606509,21.6792432432432,15.2811891891892,84.5989893849519,8.6550240262554,37,12,24.9134259690134,1231.71210765878,28.6248909067148,"George Washington-Jefferson","National Forest",2601211781.60004
"5816",925934,51,21,51,1,9,"51_21_51_1_9","51_21_51_1","515",10,11,350,6.10865238198015,-0.173648177666931,0.984807753012208,60,808,91.9667869259379,22.9602631578947,15.1277052631579,78.0701439533987,8.56334998937139,38,12,26.1522963608814,1246.58301003741,32.3482992308226,"George Washington-Jefferson","National Forest",9365168431.52883
"5817",925974,51,21,51,1,10,"51_21_51_1_10","51_21_51_1","515",10,11,355,6.19591884457987,-0.0871557427476583,0.996194698091746,60,808,127.175589498701,24.0376363636364,15.8011090909091,79.3882856409743,8.55874609924274,44,12,27.701566099476,1335.80842430922,41.1687915560734,"George Washington-Jefferson","National Forest",27505074823.6741
"5818",926018,51,21,51,1,11,"51_21_51_1_11","51_21_51_1","515",10,11,355,6.19591884457987,-0.0871557427476583,0.996194698091746,52,808,138.695682658518,25.2971904761905,16.8728571428571,79.7833441956682,8.74940365011456,42,12,28.9679601448286,1306.06661955195,43.0494366910286,"George Washington-Jefferson","National Forest",96923755072.967
"5819",926060,51,21,53,1,8,"51_21_53_1_8","51_21_53_1","515",10,11,275,4.79965544298441,-0.996194698091746,0.0871557427476579,26,808,65.5893110090748,19.9027142857143,14.6594285714286,84.4648510903601,6.24096347616038,42,9,21.7535555605011,1476.43879946428,24.4099984481088,"George Washington-Jefferson","National Forest",440188800.863565
"5820",926103,51,21,53,1,9,"51_21_53_1_9","51_21_53_1","515",10,11,275,4.79965544298441,-0.996194698091746,0.0871557427476579,26,808,74.5149115119394,21.3174146341463,15.2771707317073,78.6685824073047,6.32486165981816,41,9,23.166428879402,1291.19571717331,26.6952521759328,"George Washington-Jefferson","National Forest",1811488344.56914
"5821",926145,51,21,53,1,10,"51_21_53_1_10","51_21_53_1","515",10,11,275,4.79965544298441,-0.996194698091746,0.0871557427476579,26,808,76.0327581977194,21.5965128205128,15.8183384615385,80.8722236135787,6.43969776549301,39,9,23.4040051492398,1261.45391241605,25.9723577270937,"George Washington-Jefferson","National Forest",2394673709.95348
"5822",926185,51,21,53,1,11,"51_21_53_1_11","51_21_53_1","515",10,11,272,4.74729556542458,-0.999390827019096,0.0348994967025013,22,808,93.4721794311827,23.2307027027027,17.3076972972973,83.7597282329198,5.76916517371817,37,8,25.3414438548526,1231.71210765878,28.8732911670501,"George Washington-Jefferson","National Forest",12273431257.9802
"5823",926222,51,21,53,1,12,"51_21_53_1_12","51_21_53_1","502",10,11,272,4.74729556542458,-0.999390827019096,0.0348994967025013,22,808,90.9777641293135,23.5296363636364,18.8698909090909,89.0463089069066,5.18704858287544,33,7,25.684008251805,1172.22849814424,26.7790826787082,"George Washington-Jefferson","National Forest",16549742233.5548
"5824",926256,51,21,65,1,10,"51_21_65_1_10","51_21_65_1","515",10,11,97,1.6929693744345,0.992546151641322,-0.121869343405147,12,808,69.9402238297716,24.8793,19.14144,91.2013727043718,6.64931728061971,20,8,28.1363333680848,808.534587309667,19.9429794395386,"George Washington-Jefferson","National Forest",63817928577.044
"5825",926276,51,21,65,1,11,"51_21_65_1_11","51_21_65_1","515",10,11,95,1.65806278939461,0.996194698091746,-0.0871557427476582,15,808,79.492430658327,26.5363157894737,22.1060210526316,98.3021416081428,6.29868445950991,19,8,29.6153314242542,623.291505018706,20.2093632828312,"George Washington-Jefferson","National Forest",334638201446.463
"5826",926295,51,21,67,1,10,"51_21_67_1_10","51_21_67_1","515",10,11,344,6.00393262686049,-0.275637355817,0.961261695938319,54,808,93.2164916788271,24.1379375,17.516475,81.5404503708866,9.71786278704123,32,12,27.9605217248355,816.613235940952,30.6176865741729,"George Washington-Jefferson","National Forest",30406964058.6435
"5827",926327,51,21,67,1,11,"51_21_67_1_11","51_21_67_1","515",10,11,344,6.00393262686049,-0.275637355817,0.961261695938319,54,808,99.4596563609142,25.9261428571429,19.6160571428571,87.2897574083472,8.16637852013742,28,10,30.0152502714394,757.129626426415,30.898974859475,"George Washington-Jefferson","National Forest",181794516713.468
"5828",926355,51,21,68,1,9,"51_21_68_1_9","51_21_68_1","503",10,11,72,1.25663706143592,0.951056516295154,0.309016994374947,10,808,74.2278187591946,22.4760465116279,16.4308465116279,76.4704000398617,6.00120176425887,43,9,23.3722693268833,809.820982193602,28.4316829091839,"George Washington-Jefferson","National Forest",5770626622.33489
"5829",926401,51,21,68,1,11,"51_21_68_1_11","51_21_68_1","503",10,11,58,1.01229096615671,0.848048096156426,0.529919264233205,5,808,84.615492289071,23.29815,18.0594,82.5328699804282,6.14382868963926,40,10,24.6180581667198,935.580454970026,29.447109984269,"George Washington-Jefferson","National Forest",13129796154.9039
